submission_date,code,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,consent_cases,consent_deaths,State
05/08/2020,MN,10088,0.0,0.0,0,0.0,534,534.0,0.0,0,0.0,0,Agree,Minnesota
11/30/2020,WY,33305,29053.0,4252.0,816,15.0,215,215.0,0.0,0,0.0,Agree,Agree,Wyoming
10/15/2020,VT,1749,0.0,0.0,16,1.0,57,0.0,0.0,0,0.0,Not agree,Not agree,Vermont
02/10/2021,WA,324529,0.0,0.0,1213,199.0,4603,0.0,0.0,45,0.0,0,0,Washington
12/19/2020,AL,337447,272747.0,64700.0,2611,794.0,6363,5280.0,1083.0,60,10.0,Agree,Agree,Alabama
10/07/2021,PA,1464264,1214966.0,249298.0,5819,1282.0,29814,0.0,0.0,92,73.0,Agree,Not agree,Pennsylvania
09/12/2021,TX,3804969,0.0,0.0,4362,410.0,58855,0.0,0.0,166,0.0,Not agree,Not agree,Texas
11/21/2020,FL,922458,0.0,0.0,6468,1401.0,19333,0.0,0.0,66,6.0,Not agree,Not agree,Florida
02/13/2021,AR,312562,0.0,0.0,954,335.0,5252,0.0,0.0,40,18.0,Not agree,Not agree,Arkansas
07/13/2021,HI,37134,0.0,0.0,53,0.0,518,0.0,0.0,0,0.0,Not agree,Not agree,Hawaii
07/29/2020,NJ,182977,0.0,0.0,506,35.0,15798,13923.0,1875.0,-27,-45.0,Not agree,Agree,New Jersey
02/23/2020,MD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,Maryland
03/01/2020,AR,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Not agree,Not agree,Arkansas
03/14/2021,TX,2718383,0.0,0.0,2628,344.0,47724,0.0,0.0,64,0.0,Not agree,Not agree,Texas
05/27/2020,MI,95094,87646.0,7448.0,1183,191.0,5831,5530.0,301.0,25,0.0,Agree,Agree,Michigan
05/15/2021,AK,66726,0.0,0.0,43,0.0,347,0.0,0.0,0,0.0,0,0,Alaska
08/02/2021,HI,41446,0.0,0.0,356,11.0,534,0.0,0.0,0,0.0,Not agree,Not agree,Hawaii
07/03/2021,PA,1218092,1020137.0,197955.0,217,67.0,27705,0.0,0.0,10,0.0,Agree,Not agree,Pennsylvania
09/23/2020,ND,19451,19451.0,0.0,470,0.0,211,0.0,0.0,8,0.0,Agree,Not agree,North Dakota
07/25/2020,IA,41671,0.0,0.0,400,0.0,826,0.0,0.0,3,0.0,Not agree,Not agree,Iowa
03/05/2020,SD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,South Dakota
12/24/2020,WV,77239,63518.0,13721.0,1303,204.0,1228,0.0,0.0,34,8.0,Agree,Not agree,West Virginia
08/11/2020,KY,41272,37540.0,3732.0,814,123.0,983,951.0,32.0,8,0.0,Agree,Agree,Kentucky
01/29/2021,MD,352726,0.0,0.0,2097,0.0,7533,7337.0,196.0,31,0.0,0,Agree,Maryland
07/21/2020,SD,8019,0.0,0.0,76,0.0,118,117.0,1.0,0,0.0,0,Agree,South Dakota
03/19/2020,LA,392,0.0,0.0,131,0.0,10,0.0,0.0,3,0.0,Not agree,Agree,Louisiana
11/13/2020,PA,262054,245324.0,16730.0,5942,550.0,9224,0.0,0.0,30,-47.0,Agree,Not agree,Pennsylvania
05/20/2020,CA,103881,103748.0,133.0,2782,5.0,4050,4050.0,0.0,90,0.0,Agree,Agree,California
10/10/2021,GA,1606171,1243369.0,362802.0,1752,388.0,27236,23426.0,3810.0,47,5.0,Agree,Agree,Georgia
08/25/2021,WA,542878,0.0,0.0,2991,806.0,6448,0.0,0.0,31,0.0,0,0,Washington
09/12/2020,OH,136568,129453.0,7115.0,1242,86.0,4411,4118.0,293.0,8,0.0,Agree,Agree,Ohio
07/21/2020,MN,47961,0.0,0.0,504,0.0,1592,1552.0,40.0,4,0.0,0,Agree,Minnesota
03/13/2020,IN,12,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Not agree,Agree,Indiana
06/03/2020,WA,22514,0.0,0.0,277,0.0,1135,0.0,0.0,6,0.0,0,0,Washington
03/03/2020,NE,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Nebraska
07/09/2020,ME,3499,3110.0,389.0,13,-5.0,111,110.0,1.0,0,0.0,Agree,Agree,Maine
07/02/2021,CA,3876178,3722147.0,154031.0,2127,126.0,63745,63745.0,0.0,17,0.0,Agree,Agree,California
02/14/2020,MS,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Mississippi
03/07/2021,LA,433785,0.0,0.0,740,220.0,9748,9033.0,715.0,32,6.0,Not agree,Agree,Louisiana
04/02/2020,OR,826,0.0,0.0,90,0.0,21,0.0,0.0,3,0.0,Agree,Agree,Oregon
10/02/2020,MD,126819,0.0,0.0,597,0.0,4081,3924.0,157.0,9,1.0,0,Agree,Maryland
09/29/2021,AZ,1090839,999196.0,91643.0,3388,607.0,19959,17757.0,2202.0,39,16.0,Agree,Agree,Arizona
05/27/2020,SD,4710,0.0,0.0,57,0.0,54,54.0,0.0,4,0.0,0,Agree,South Dakota
06/10/2020,IL,130561,129837.0,724.0,625,0.0,6273,6095.0,178.0,77,0.0,Agree,Agree,Illinois
07/23/2020,CA,516982,515406.0,1576.0,10184,69.0,9614,9614.0,0.0,138,0.0,Agree,Agree,California
10/12/2021,OR,345344,345344.0,0.0,1351,0.0,4084,4084.0,0.0,82,0.0,Agree,Agree,Oregon
06/06/2020,MI,103014,94187.0,8827.0,421,47.0,6046,5743.0,303.0,15,0.0,Agree,Agree,Michigan
08/12/2020,ND,8171,8171.0,0.0,201,0.0,120,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
04/01/2021,VA,622339,486047.0,136292.0,1537,528.0,10279,8626.0,1653.0,10,-1.0,Agree,Agree,Virginia
10/12/2020,NC,235985,227870.0,8115.0,971,76.0,4129,4067.0,62.0,22,1.0,Agree,Agree,North Carolina
10/24/2020,MD,140279,0.0,0.0,792,0.0,4229,4072.0,157.0,6,0.0,0,Agree,Maryland
07/02/2020,KY,17883,17012.0,871.0,449,47.0,697,672.0,25.0,4,0.0,Agree,Agree,Kentucky
02/20/2020,WY,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Wyoming
08/05/2020,WY,2923,2424.0,499.0,39,7.0,27,27.0,0.0,0,0.0,Agree,Agree,Wyoming
05/09/2020,RI,11097,0.0,0.0,229,0.0,521,0.0,0.0,22,0.0,Not agree,0,Rhode Island
03/05/2020,AZ,3,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Arizona
07/06/2020,NH,5914,0.0,0.0,17,0.0,382,0.0,0.0,1,0.0,Not agree,Not agree,New Hampshire
06/01/2020,NC,30974,30959.0,15.0,332,0.0,1007,1007.0,0.0,21,0.0,Agree,Agree,North Carolina
03/07/2021,KS,295861,239988.0,55873.0,0,165.0,4812,0.0,0.0,0,1.0,Agree,0,Kansas
05/20/2020,NY,159820,0.0,0.0,796,0.0,7606,0.0,0.0,56,0.0,Not agree,Not agree,New York
02/26/2021,MT,99613,99613.0,0.0,168,0.0,1354,1354.0,0.0,4,0.0,Agree,Agree,Montana
11/06/2020,LA,191715,0.0,0.0,870,0.0,6016,5787.0,229.0,21,0.0,Not agree,Agree,Louisiana
12/29/2020,IN,500471,0.0,0.0,3988,0.0,9668,9324.0,344.0,127,2.0,Not agree,Agree,Indiana
07/13/2021,VA,683614,531519.0,152095.0,412,204.0,11467,9680.0,1787.0,8,2.0,Agree,Agree,Virginia
05/14/2021,SD,123644,0.0,0.0,45,9.0,1991,1619.0,372.0,2,0.0,0,Agree,South Dakota
09/17/2021,KS,396907,316011.0,80896.0,1606,426.0,5865,0.0,0.0,64,14.0,Agree,0,Kansas
05/01/2021,KS,309301,249857.0,59444.0,171,37.0,4982,0.0,0.0,0,0.0,Agree,0,Kansas
11/15/2020,WI,329924,312369.0,17555.0,6320,262.0,2751,2637.0,114.0,12,0.0,Agree,Agree,Wisconsin
10/20/2020,CO,90340,83223.0,7117.0,1115,91.0,2182,1801.0,381.0,2,1.0,Agree,Agree,Colorado
03/25/2021,OH,1006171,854450.0,151721.0,1501,449.0,18388,18388.0,0.0,0,0.0,Agree,Agree,Ohio
01/08/2021,KY,307531,244630.0,62901.0,4312,1121.0,5202,4698.0,504.0,57,4.0,Agree,Agree,Kentucky
01/29/2020,GA,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Georgia
11/15/2020,MD,167656,0.0,0.0,1726,0.0,4479,4315.0,164.0,16,0.0,0,Agree,Maryland
05/01/2021,CT,339669,311645.0,28024.0,436,61.0,8097,6659.0,1438.0,0,0.0,Agree,Agree,Connecticut
02/09/2021,DC,38281,0.0,0.0,145,0.0,961,0.0,0.0,5,0.0,0,0,District of Columbia
01/26/2020,CO,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Colorado
09/08/2020,VT,1513,0.0,0.0,2,0.0,57,0.0,0.0,0,0.0,Not agree,Not agree,Vermont
01/05/2021,MT,83378,83378.0,0.0,714,0.0,1005,1005.0,0.0,30,0.0,Agree,Agree,Montana
05/04/2021,AR,336462,0.0,0.0,296,122.0,5752,0.0,0.0,5,1.0,Not agree,Not agree,Arkansas
01/07/2021,MS,236688,157142.0,79546.0,1986,1197.0,5926,4362.0,1564.0,28,16.0,Agree,Agree,Mississippi
03/23/2021,MI,750930,677746.0,73184.0,5717,817.0,17045,16028.0,1017.0,24,1.0,Agree,Agree,Michigan
07/20/2021,ND,111093,101790.0,9303.0,26,4.0,1538,0.0,0.0,1,0.0,Agree,Not agree,North Dakota
03/04/2021,OH,974480,833772.0,140708.0,1875,605.0,17189,17189.0,0.0,0,0.0,Agree,Agree,Ohio
09/21/2020,PA,156926,151176.0,5750.0,570,24.0,8004,0.0,0.0,48,50.0,Agree,Not agree,Pennsylvania
02/08/2021,WY,52784,45047.0,7737.0,157,7.0,624,624.0,0.0,0,0.0,Agree,Agree,Wyoming
02/11/2020,NC,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,North Carolina
09/18/2021,IN,929264,0.0,0.0,2660,0.0,15366,14867.0,499.0,31,3.0,Not agree,Agree,Indiana
03/13/2021,AR,326813,0.0,0.0,314,156.0,5455,0.0,0.0,18,8.0,Not agree,Not agree,Arkansas
12/19/2020,AK,42659,0.0,0.0,325,0.0,267,0.0,0.0,1,0.0,0,0,Alaska
02/28/2020,OR,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Oregon
05/22/2021,NH,98244,0.0,0.0,76,29.0,1344,0.0,0.0,3,1.0,Not agree,Not agree,New Hampshire
02/15/2021,CA,3593820,3461031.0,132789.0,4720,327.0,56547,56547.0,0.0,254,0.0,Agree,Agree,California
01/26/2020,NE,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Nebraska
12/16/2020,MD,243984,0.0,0.0,2217,0.0,5593,5409.0,184.0,54,1.0,0,Agree,Maryland
02/28/2021,WA,340116,0.0,0.0,564,92.0,4956,0.0,0.0,0,0.0,0,0,Washington
08/12/2020,KY,42144,38298.0,3846.0,872,114.0,994,962.0,32.0,11,0.0,Agree,Agree,Kentucky
06/01/2020,AZ,20123,20123.0,0.0,187,0.0,917,917.0,0.0,11,0.0,Agree,Agree,Arizona
05/19/2020,UT,7595,7595.0,0.0,136,0.0,91,91.0,0.0,6,0.0,Agree,Agree,Utah
07/19/2021,UT,424171,424171.0,0.0,518,0.0,2416,2345.0,71.0,1,0.0,Agree,Agree,Utah
10/10/2021,SD,148034,0.0,0.0,107,38.0,2173,1795.0,378.0,1,0.0,0,Agree,South Dakota
02/17/2021,NH,71964,0.0,0.0,749,525.0,1148,0.0,0.0,12,5.0,Not agree,Not agree,New Hampshire
11/19/2020,NY,290513,0.0,0.0,3463,0.0,9596,0.0,0.0,23,0.0,Not agree,Not agree,New York
10/06/2021,NJ,1164378,1011758.0,152620.0,1852,356.0,27542,24745.0,2797.0,17,0.0,Agree,Agree,New Jersey
07/23/2020,AZ,152988,152988.0,0.0,2336,0.0,3063,3063.0,0.0,89,0.0,Agree,Agree,Arizona
03/26/2020,NM,136,0.0,0.0,24,0.0,1,0.0,0.0,0,0.0,0,Not agree,New Mexico
06/05/2020,NH,4953,0.0,0.0,77,0.0,278,0.0,0.0,5,0.0,Not agree,Not agree,New Hampshire
07/23/2020,AL,89088,83372.0,5716.0,1886,249.0,1976,1800.0,176.0,37,8.0,Agree,Agree,Alabama
02/24/2020,CT,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Connecticut
07/08/2020,IN,49063,0.0,0.0,437,0.0,2858,2663.0,195.0,8,0.0,Not agree,Agree,Indiana
02/29/2020,SC,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Not agree,South Carolina
04/04/2020,OR,999,0.0,0.0,100,0.0,26,0.0,0.0,4,0.0,Agree,Agree,Oregon
06/28/2020,KY,16458,15732.0,726.0,181,11.0,672,647.0,25.0,6,0.0,Agree,Agree,Kentucky
04/23/2020,IL,36934,36934.0,0.0,1826,0.0,1688,1688.0,0.0,123,0.0,Agree,Agree,Illinois
02/22/2021,WV,129854,103888.0,25966.0,238,66.0,2263,0.0,0.0,2,-1.0,Agree,Not agree,West Virginia
07/31/2020,AL,101555,93855.0,7700.0,1343,226.0,2306,2094.0,212.0,53,6.0,Agree,Agree,Alabama
06/07/2020,MO,15404,0.0,0.0,54,0.0,952,0.0,0.0,11,0.0,Not agree,Not agree,Missouri
07/05/2021,ND,110751,101556.0,9195.0,15,7.0,1528,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
08/20/2020,PA,132450,128101.0,4349.0,833,40.0,7523,0.0,0.0,0,-6.0,Agree,Not agree,Pennsylvania
05/08/2020,PA,57453,56336.0,1117.0,1478,50.0,3616,0.0,0.0,200,2.0,Agree,Not agree,Pennsylvania
04/19/2020,ME,867,867.0,0.0,20,0.0,34,34.0,0.0,2,0.0,Agree,Agree,Maine
03/01/2020,OH,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Ohio
04/17/2021,IL,1299575,1299575.0,0.0,3194,0.0,23945,21653.0,2292.0,25,2.0,Agree,Agree,Illinois
03/15/2021,MD,394716,0.0,0.0,658,0.0,8587,8383.0,204.0,19,2.0,0,Agree,Maryland
02/13/2020,IN,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Not agree,Agree,Indiana
11/29/2020,TX,1266707,0.0,0.0,7050,846.0,24069,0.0,0.0,171,0.0,Not agree,Not agree,Texas
02/27/2020,IL,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Illinois
03/26/2021,PA,1011727,861981.0,149746.0,4989,1309.0,24953,0.0,0.0,36,-28.0,Agree,Not agree,Pennsylvania
09/09/2020,AR,67255,0.0,0.0,498,113.0,928,0.0,0.0,11,0.0,Not agree,Not agree,Arkansas
06/03/2020,CT,43091,41051.0,2040.0,112,2.0,3989,3156.0,833.0,17,0.0,Agree,Agree,Connecticut
07/16/2020,NE,22014,0.0,0.0,151,0.0,299,0.0,0.0,8,0.0,Not agree,Not agree,Nebraska
10/11/2020,WA,95650,0.0,0.0,848,30.0,2190,0.0,0.0,0,0.0,0,0,Washington
06/05/2020,NJ,163795,0.0,0.0,825,19.0,12049,12049.0,0.0,79,0.0,Not agree,Agree,New Jersey
02/20/2020,RI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Not agree,0,Rhode Island
03/11/2021,ID,174610,140869.0,33741.0,364,158.0,1906,1673.0,233.0,5,0.0,Agree,Agree,Idaho
04/30/2021,DC,47697,0.0,0.0,83,0.0,1105,0.0,0.0,0,0.0,0,0,District of Columbia
03/17/2021,MN,499962,0.0,0.0,1036,243.0,6824,6387.0,437.0,7,0.0,0,Agree,Minnesota
10/20/2021,KY,730739,524139.0,206600.0,1879,825.0,9477,8402.0,1075.0,52,4.0,Agree,Agree,Kentucky
05/24/2021,SD,123942,0.0,0.0,11,1.0,2004,1631.0,373.0,3,0.0,0,Agree,South Dakota
05/20/2021,NH,98091,0.0,0.0,113,40.0,1341,0.0,0.0,1,0.0,Not agree,Not agree,New Hampshire
08/14/2021,IA,389807,0.0,0.0,584,134.0,6210,0.0,0.0,0,0.0,Not agree,Not agree,Iowa
09/14/2021,IN,913528,0.0,0.0,3515,0.0,15203,14711.0,492.0,51,0.0,Not agree,Agree,Indiana
10/12/2021,RI,175533,0.0,0.0,63,0.0,2858,0.0,0.0,0,0.0,Not agree,0,Rhode Island
06/10/2021,VT,22742,0.0,0.0,10,0.0,249,0.0,0.0,0,0.0,Not agree,Not agree,Vermont
07/03/2020,ID,6994,6401.0,593.0,401,3.0,113,93.0,20.0,21,0.0,Agree,Agree,Idaho
09/04/2021,WA,578305,0.0,0.0,2815,357.0,6704,0.0,0.0,13,0.0,0,0,Washington
09/17/2021,WI,771872,693734.0,78138.0,3554,359.0,8703,7827.0,876.0,21,0.0,Agree,Agree,Wisconsin
08/25/2021,NJ,1079900,941896.0,138004.0,2113,396.0,26796,24074.0,2722.0,21,0.0,Agree,Agree,New Jersey
12/14/2020,CA,1813228,1768372.0,44856.0,32101,1414.0,24010,24010.0,0.0,287,0.0,Agree,Agree,California
04/26/2021,SC,576427,479878.0,96549.0,532,150.0,9511,0.0,0.0,8,1.0,Agree,Not agree,South Carolina
07/19/2021,MD,464491,0.0,0.0,294,0.0,9788,9569.0,219.0,7,2.0,0,Agree,Maryland
07/12/2020,RI,17293,0.0,0.0,34,0.0,1001,0.0,0.0,3,0.0,Not agree,0,Rhode Island
04/15/2021,NY,1082315,0.0,0.0,4150,0.0,19122,0.0,0.0,24,0.0,Not agree,Not agree,New York
07/06/2021,OK,459675,362379.0,97296.0,151,16.0,7406,6312.0,1094.0,0,0.0,Agree,Agree,Oklahoma
05/04/2020,NC,12756,12749.0,7.0,172,0.0,496,496.0,0.0,19,0.0,Agree,Agree,North Carolina
11/01/2020,FL,799173,0.0,0.0,2662,549.0,18147,0.0,0.0,39,1.0,Not agree,Not agree,Florida
12/01/2020,GA,476405,424929.0,51476.0,4842,2046.0,9515,8798.0,717.0,63,43.0,Agree,Agree,Georgia
06/17/2020,VT,1040,0.0,0.0,0,0.0,55,0.0,0.0,1,0.0,Not agree,Not agree,Vermont
06/28/2020,WY,1417,1121.0,296.0,25,1.0,20,20.0,0.0,0,0.0,Agree,Agree,Wyoming
08/14/2020,MT,5541,5541.0,0.0,2,0.0,81,81.0,0.0,0,0.0,Agree,Agree,Montana
05/18/2021,MN,595532,0.0,0.0,516,121.0,7403,6907.0,496.0,14,0.0,0,Agree,Minnesota
07/20/2021,KY,472738,354456.0,118282.0,1015,406.0,7428,6659.0,769.0,3,1.0,Agree,Agree,Kentucky
06/01/2020,MD,54175,0.0,0.0,848,0.0,2715,2596.0,119.0,31,0.0,0,Agree,Maryland
05/04/2020,MN,7234,0.0,0.0,-4,0.0,428,428.0,0.0,0,0.0,0,Agree,Minnesota
11/20/2020,WV,38480,33668.0,4812.0,1081,167.0,639,0.0,0.0,16,1.0,Agree,Not agree,West Virginia
06/10/2020,NC,41963,41940.0,23.0,1546,0.0,1159,1159.0,0.0,13,0.0,Agree,Agree,North Carolina
06/29/2020,MA,103628,103628.0,0.0,89,0.0,8111,7911.0,200.0,16,0.0,Agree,Agree,Massachusetts
07/24/2020,OR,16104,15273.0,831.0,391,18.0,282,277.0,5.0,9,1.0,Agree,Agree,Oregon
03/17/2020,NC,221,221.0,0.0,103,0.0,1,1.0,0.0,0,0.0,Agree,Agree,North Carolina
04/01/2021,GA,1060973,853273.0,207700.0,1425,547.0,19119,16664.0,2455.0,64,7.0,Agree,Agree,Georgia
08/30/2021,OH,1214986,1008142.0,206844.0,3091,613.0,20799,20799.0,0.0,0,0.0,Agree,Agree,Ohio
03/05/2020,AK,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,Alaska
03/29/2020,ID,310,0.0,0.0,49,0.0,6,0.0,0.0,1,0.0,Agree,Agree,Idaho
02/07/2021,NY,842972,0.0,0.0,4743,0.0,16863,0.0,0.0,82,0.0,Not agree,Not agree,New York
05/05/2021,OR,188417,188417.0,0.0,806,0.0,2509,2509.0,0.0,1,0.0,Agree,Agree,Oregon
12/16/2020,ME,17904,15578.0,2326.0,609,157.0,277,273.0,4.0,10,0.0,Agree,Agree,Maine
06/23/2021,IA,373320,0.0,0.0,23,0.0,6120,0.0,0.0,3,3.0,Not agree,Not agree,Iowa
02/24/2021,OR,154062,152342.0,1720.0,417,0.0,2194,2179.0,15.0,32,0.0,Agree,Agree,Oregon
01/25/2021,DE,76764,73242.0,3522.0,306,37.0,1049,942.0,107.0,8,0.0,Agree,Agree,Delaware
10/22/2021,NM,268891,0.0,0.0,982,0.0,4987,0.0,0.0,14,0.0,0,Not agree,New Mexico
08/29/2021,SD,131082,0.0,0.0,153,24.0,2064,1686.0,378.0,1,0.0,0,Agree,South Dakota
07/02/2020,MT,1123,1123.0,0.0,40,0.0,23,23.0,0.0,1,0.0,Agree,Agree,Montana
07/13/2021,WI,679180,614057.0,65123.0,236,74.0,8189,7360.0,829.0,4,1.0,Agree,Agree,Wisconsin
02/17/2020,AZ,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Arizona
07/21/2021,WI,681168,615739.0,65429.0,425,64.0,8229,7390.0,839.0,6,-1.0,Agree,Agree,Wisconsin
06/13/2020,WI,25031,22518.0,2513.0,309,37.0,697,691.0,6.0,2,0.0,Agree,Agree,Wisconsin
09/08/2021,GA,1468410,1140068.0,328342.0,8792,3615.0,23392,20298.0,3094.0,50,10.0,Agree,Agree,Georgia
09/20/2020,MO,119719,0.0,0.0,653,35.0,2274,0.0,0.0,30,0.0,Not agree,Not agree,Missouri
05/29/2021,HI,34889,0.0,0.0,45,3.0,496,0.0,0.0,1,0.0,Not agree,Not agree,Hawaii
04/22/2021,NJ,990580,868541.0,122039.0,3230,422.0,25301,22690.0,2611.0,30,0.0,Agree,Agree,New Jersey
08/18/2021,MS,401201,238991.0,162210.0,4807,2570.0,7937,5453.0,2484.0,6,3.0,Agree,Agree,Mississippi
03/14/2020,UT,6,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Utah
07/13/2020,CA,419867,418974.0,893.0,7585,16.0,8305,8305.0,0.0,118,0.0,Agree,Agree,California
07/30/2020,NY,189507,0.0,0.0,465,0.0,8837,0.0,0.0,7,0.0,Not agree,Not agree,New York
07/14/2021,GA,1143528,909082.0,234446.0,1260,526.0,21527,18591.0,2936.0,2,3.0,Agree,Agree,Georgia
01/06/2021,WA,260744,0.0,0.0,2202,251.0,3605,0.0,0.0,64,0.0,0,0,Washington
07/14/2020,ID,11718,10946.0,772.0,316,28.0,103,83.0,20.0,1,0.0,Agree,Agree,Idaho
05/24/2021,NC,995495,849242.0,146253.0,444,129.0,13321,11746.0,1575.0,9,1.0,Agree,Agree,North Carolina
09/14/2020,CT,54895,52624.0,2271.0,569,40.0,4485,3590.0,895.0,5,10.0,Agree,Agree,Connecticut
09/15/2021,NV,407258,407258.0,0.0,1046,0.0,6789,0.0,0.0,26,0.0,Agree,0,Nevada
05/03/2020,SC,6551,6551.0,0.0,199,0.0,283,0.0,0.0,9,0.0,Agree,Not agree,South Carolina
06/26/2020,RI,16574,0.0,0.0,48,0.0,960,0.0,0.0,1,0.0,Not agree,0,Rhode Island
01/14/2021,NY,682976,0.0,0.0,8302,0.0,14325,0.0,0.0,145,0.0,Not agree,Not agree,New York
03/25/2021,NV,302171,302171.0,0.0,444,0.0,5215,0.0,0.0,12,0.0,Agree,0,Nevada
02/06/2020,NE,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Nebraska
08/08/2020,DC,12653,0.0,0.0,64,0.0,590,0.0,0.0,1,0.0,0,0,District of Columbia
10/28/2020,CA,944399,935328.0,9071.0,5621,144.0,18346,18346.0,0.0,40,0.0,Agree,Agree,California
04/12/2020,NH,985,0.0,0.0,56,0.0,23,0.0,0.0,0,0.0,Not agree,Not agree,New Hampshire
02/11/2021,WY,52979,45155.0,7824.0,105,18.0,647,647.0,0.0,0,0.0,Agree,Agree,Wyoming
12/07/2020,KS,174025,149082.0,24943.0,5730,933.0,1856,0.0,0.0,70,21.0,Agree,0,Kansas
03/23/2020,MT,37,0.0,0.0,3,0.0,0,0.0,0.0,0,0.0,Agree,Agree,Montana
03/21/2021,OK,439957,347599.0,92358.0,214,62.0,7095,6035.0,1060.0,6,1.0,Agree,Agree,Oklahoma
04/29/2021,MD,447401,0.0,0.0,942,0.0,9299,9087.0,212.0,21,0.0,0,Agree,Maryland
02/16/2020,SD,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,Agree,South Dakota
10/16/2021,SC,885638,710486.0,175152.0,1290,293.0,13351,0.0,0.0,11,1.0,Agree,Not agree,South Carolina
09/11/2020,OR,28865,27498.0,1367.0,211,0.0,499,486.0,13.0,2,0.0,Agree,Agree,Oregon
08/24/2020,VA,114636,109680.0,4956.0,1006,93.0,2495,2371.0,124.0,24,5.0,Agree,Agree,Virginia
04/06/2021,WY,56619,47931.0,8688.0,90,19.0,701,701.0,0.0,1,0.0,Agree,Agree,Wyoming
09/13/2020,TN,173799,168347.0,5452.0,661,55.0,2250,2155.0,95.0,35,3.0,Agree,Agree,Tennessee
03/16/2021,CT,293955,273175.0,20780.0,853,265.0,7799,6413.0,1386.0,11,2.0,Agree,Agree,Connecticut
12/20/2020,MA,323531,311090.0,12441.0,4261,99.0,11869,11615.0,254.0,59,1.0,Agree,Agree,Massachusetts
05/18/2021,MS,316318,193751.0,122567.0,187,85.0,7383,5095.0,2288.0,1,0.0,Agree,Agree,Mississippi
12/11/2020,MD,232009,0.0,0.0,3538,0.0,5349,5169.0,180.0,51,1.0,0,Agree,Maryland
04/12/2021,SD,119892,0.0,0.0,187,52.0,1947,1586.0,361.0,1,2.0,0,Agree,South Dakota
08/12/2021,MO,716195,0.0,0.0,3082,767.0,10002,0.0,0.0,0,0.0,Not agree,Not agree,Missouri
02/09/2021,NE,195705,0.0,0.0,545,0.0,1986,0.0,0.0,8,0.0,Not agree,Not agree,Nebraska
01/27/2020,TX,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Not agree,Not agree,Texas
07/07/2021,WI,678232,613280.0,64952.0,184,56.0,8154,7331.0,823.0,10,2.0,Agree,Agree,Wisconsin
11/26/2020,NC,363809,341010.0,22799.0,4594,665.0,5682,5486.0,196.0,37,4.0,Agree,Agree,North Carolina
06/23/2020,NH,5571,0.0,0.0,13,0.0,343,0.0,0.0,4,0.0,Not agree,Not agree,New Hampshire
01/17/2021,NM,163637,0.0,0.0,744,0.0,3466,0.0,0.0,17,0.0,0,Not agree,New Mexico
09/06/2021,MT,130399,115123.0,15276.0,304,65.0,1811,1811.0,0.0,0,0.0,Agree,Agree,Montana
09/22/2021,VT,29982,0.0,0.0,131,-1.0,290,0.0,0.0,0,0.0,Not agree,Not agree,Vermont
10/30/2020,HI,14933,0.0,0.0,92,0.0,215,0.0,0.0,1,0.0,Not agree,Not agree,Hawaii
07/11/2021,HI,37025,0.0,0.0,91,5.0,518,0.0,0.0,0,0.0,Not agree,Not agree,Hawaii
10/03/2020,MN,103826,0.0,0.0,2460,0.0,2133,2080.0,53.0,21,0.0,0,Agree,Minnesota
09/23/2020,OR,31503,30064.0,1439.0,190,0.0,538,524.0,14.0,6,0.0,Agree,Agree,Oregon
06/07/2020,ND,2861,2861.0,0.0,45,0.0,72,0.0,0.0,0,0.0,Agree,Not agree,North Dakota
